node,cpu,kind,expfile,exp_kind,start_time,value,subgroup
6,1,temperature,exp_256_11.csv,256,1607267875.756147,65.24,
6,1,temperature,exp_256_12.csv,256,1607243172.6028621,64.7125,
6,1,temperature,exp_256_13.csv,256,1607269410.258949,64.98697916666667,
6,1,temperature,exp_256_14.csv,256,1607223085.728363,64.9175,
6,1,temperature,exp_256_15.csv,256,1607241561.677266,64.345,
6,1,temperature,exp_256_16.csv,256,1607233335.2906828,63.145,
6,1,temperature,exp_256_17.csv,256,1607213326.8804538,63.388020833333336,
6,1,temperature,exp_256_18.csv,256,1607231789.634735,64.8046875,
6,1,temperature,exp_256_19.csv,256,1607259653.933776,65.02864583333333,
6,1,temperature,exp_256_20.csv,256,1607301229.9974241,64.5875,
6,1,temperature,exp_256_21.csv,256,1607325374.545218,64.6,
6,1,temperature,exp_256_22.csv,256,1607289369.171018,64.8125,
6,1,temperature,exp_256_23.csv,256,1607283177.4328508,64.7025,
6,1,temperature,exp_256_24.csv,256,1607317699.827242,64.2775,
6,1,temperature,exp_256_25.csv,256,1607313017.5492191,62.455,
6,1,temperature,exp_256_27.csv,256,1607322299.011418,64.315,
6,1,temperature,exp_256_28.csv,256,1607307907.936906,64.73,
6,1,temperature,exp_512_00.csv,512,1607108901.499561,65.11,
6,1,temperature,exp_512_01.csv,512,1607188919.704736,64.84,
6,1,temperature,exp_512_02.csv,512,1607169826.093503,62.66,
6,1,temperature,exp_512_03.csv,512,1607163650.126765,64.435,
6,1,temperature,exp_512_04.csv,512,1607174444.449196,64.8125,
6,1,temperature,exp_512_05.csv,512,1607122707.071838,65.065,
6,1,temperature,exp_512_06.csv,512,1607132945.864216,64.84,
6,1,temperature,exp_512_07.csv,512,1607115552.736696,62.965,
6,1,temperature,exp_512_08.csv,512,1607131412.943991,61.8575,
6,1,temperature,exp_512_09.csv,512,1607154951.667114,64.905,
6,1,temperature,exp_512_10.csv,512,1607214885.855432,64.7025,
6,1,temperature,exp_512_11.csv,512,1607203583.408415,65.1175,
6,1,temperature,exp_512_12.csv,512,1607240012.784624,62.0975,
6,1,temperature,exp_512_13.csv,512,1607276100.6024709,62.09,
6,1,temperature,exp_512_14.csv,512,1607211782.7478552,62.8075,
6,1,temperature,exp_512_15.csv,512,1607261204.1442811,65.15364583333333,
6,1,temperature,exp_512_16.csv,512,1607253036.773313,61.6725,
6,1,temperature,exp_512_17.csv,512,1607236937.617397,61.6825,
6,1,temperature,exp_512_18.csv,512,1607245077.329687,63.3825,
6,1,temperature,exp_512_19.csv,512,1607224631.581082,64.80729166666667,
6,1,temperature,exp_512_23.csv,512,1607302776.047345,64.4125,
6,1,temperature,exp_512_27.csv,512,1607284735.3700988,65.00260416666667,
6,1,temperature,exp_512_28.csv,512,1607287827.600812,64.9025,
6,1,temperature,exp_512_29.csv,512,1607328460.1055338,64.6775,
6,1,temperature,exp_random_00.csv,random,1607160072.425148,61.26497933884298,
6,1,temperature,exp_random_01.csv,random,1607110445.787031,64.18801652892562,
6,1,temperature,exp_random_02.csv,random,1607124245.092308,64.1224173553719,
6,1,temperature,exp_random_03.csv,random,1607126267.78981,63.95712809917355,
6,1,temperature,exp_random_04.csv,random,1607186894.576616,62.09400826446281,
6,1,temperature,exp_random_05.csv,random,1607134483.822819,63.80268595041322,
6,1,temperature,exp_random_06.csv,random,1607117096.5621,64.30578512396694,
6,1,temperature,exp_random_07.csv,random,1607120661.3938339,62.15599173553719,
6,1,temperature,exp_random_08.csv,random,1607181760.1252759,63.674479166666664,
6,1,temperature,exp_random_09.csv,random,1607158040.960417,63.57644628099174,
6,1,temperature,exp_random_10.csv,random,1607255137.032752,63.850723140495866,
6,1,temperature,exp_random_11.csv,random,1607265864.0429928,63.97882231404959,
6,1,temperature,exp_random_12.csv,random,1607257164.2858691,64.13333333333334,
6,1,temperature,exp_random_13.csv,random,1607205129.367094,64.17665289256199,
6,1,temperature,exp_random_14.csv,random,1607234919.420984,64.01239669421487,
6,1,temperature,exp_random_15.csv,random,1607229767.573266,64.18958333333333,
6,1,temperature,exp_random_16.csv,random,1607226211.7394009,63.83987603305785,
6,1,temperature,exp_random_17.csv,random,1607199981.596239,63.806301652892564,
6,1,temperature,exp_random_18.csv,random,1607274035.854383,63.03305785123967,
6,1,temperature,exp_random_19.csv,random,1607217974.543208,64.11002066115702,
6,1,temperature,exp_random_20.csv,random,1607304308.9271822,63.65599173553719,
6,1,temperature,exp_random_21.csv,random,1607292977.6455941,63.919938016528924,
6,1,temperature,exp_random_22.csv,random,1607290936.9174578,63.96229338842975,
6,1,temperature,exp_random_26.csv,random,1607279743.3642392,63.835743801652896,
6,1,temperature,exp_random_28.csv,random,1607277689.479433,63.931301652892564,
6,1,temperature,exp_random_29.csv,random,1607310996.516315,63.564566115702476,
6,1,temperature,exp_shuffled_00.csv,shuffled,1607183786.007048,64.925,
