2015-02-06 trunk/chameleon 2153 14432 - - 38400 38400 1 10.836 1741.89 +- 0.00 SUCCESS
2015-02-08 trunk/chameleon 2157 14442 - - 38400 38400 1 10.836 1741.89 +- 0.00 SUCCESS
2015-02-09 trunk/chameleon 2157 14442 - - 38400 38400 1 10.836 1741.89 +- 0.00 SUCCESS
2015-02-10 trunk/chameleon 2157 14443 - - 38400 38400 1 10.836 1741.89 +- 0.00 SUCCESS
2015-02-11 trunk/chameleon 2157 14450 - - 38400 38400 1 10.836 1741.89 +- 0.00 SUCCESS
2015-02-12 trunk/chameleon 2161 14460 - - 38400 38400 1 10.836 1741.89 +- 0.00 SUCCESS
2015-02-22 trunk/chameleon 2179 14555 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-02-23 trunk/chameleon 2179 14555 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-02-24 trunk/chameleon 2180 14578 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-03-05 trunk/chameleon 2189 14744 - - 38400 38400 1 10.828 1743.21 +- 0.00 SUCCESS
2015-03-05 trunk/chameleon 2189 14749 - - 38400 38400 1 10.828 1743.21 +- 0.00 SUCCESS
2015-03-06 trunk/chameleon 2189 14765 - - 38400 38400 1 10.828 1743.21 +- 0.00 SUCCESS
2015-03-16 trunk/chameleon 2191 14887 - - 38400 38400 1 10.817 1744.88 +- 0.00 SUCCESS
2015-03-16 trunk/chameleon 2191 14893 - - 38400 38400 1 10.817 1744.88 +- 0.00 SUCCESS
2015-03-16 trunk/chameleon 2191 14909 - - 38400 38400 1 10.817 1744.88 +- 0.00 SUCCESS
2015-03-16 trunk/chameleon 2191 14913 - - 38400 38400 1 10.817 1744.88 +- 0.00 SUCCESS
2015-03-17 trunk/chameleon 2191 14913 - - 38400 38400 1 10.817 1744.88 +- 0.00 SUCCESS
2015-03-18 trunk/chameleon 2191 14937 - - 38400 38400 1 10.817 1744.88 +- 0.00 SUCCESS
2015-03-19 trunk/chameleon 2191 14951 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-20 trunk/chameleon 2192 14960 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14972 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14972 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14973 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14976 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14976 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14976 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14979 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14982 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14982 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14985 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-23 trunk/chameleon 2192 14985 - - 38400 38400 1 10.836 1741.84 +- 0.00 SUCCESS
2015-03-24 trunk/chameleon 2193 15015 - - 38400 38400 1 10.819 1744.60 +- 0.00 SUCCESS
2015-03-24 trunk/chameleon 2194 15025 - - 38400 38400 1 10.819 1744.60 +- 0.00 SUCCESS
2015-03-25 trunk/chameleon 2198 15037 - - 38400 38400 1 10.823 1744.00 +- 0.00 SUCCESS
2015-03-25 trunk/chameleon 2198 15040 - - 38400 38400 1 10.823 1744.00 +- 0.00 SUCCESS
2015-03-26 trunk/chameleon 2200 15070 - - 38400 38400 1 10.823 1744.00 +- 0.00 SUCCESS
2015-03-26 trunk/chameleon 2200 15078 - - 48000 48000 1 20.538 1794.96 +- 0.00 SUCCESS
