jobid,intercept,mnk,mn,mk,nk,tvalue_mnk,tvalue_mn,tvalue_mk,tvalue_nk,intercept_residual,mnk_residual,mn_residual,mk_residual,nk_residual,tvalue_mnk_residual,tvalue_mn_residual,tvalue_mk_residual,tvalue_nk_residual,avg_gflops,function,cluster,node,expfile_hash,cpu,start_time,expfile,exp_kind
1964861,0.0047922709375,6.881107444408726e-11,-4.628364983201081e-10,2.525264916440795e-09,2.481188495800576e-09,517.15582076342,-7.007810559798034,38.23505322495539,37.56769184113685,7.109767446530931e-05,4.0446877608350713e-13,1.2452361547164562e-11,4.0051979493850043e-11,7.179968052656443e-11,15.068383907177006,0.9345984861936605,3.006057867998162,5.388847125515345,27.08509790263659,dgemm,dahu,7,351c4db7dc681beb08b460b1241a1200150aafd90e5628dfbb39e04de8706cfa,0,1606777752,exp_dgemm_uniform-product_8.csv,uniform product
1964861,0.0045291161875,6.372551919351932e-11,-3.3318761728314824e-10,2.28658695353522e-09,2.6310635299892157e-09,618.4975294303875,-6.514860418904475,44.70992937684848,51.445524269238135,5.7484794063294834e-05,2.546441695784352e-13,2.6483483286948776e-11,4.0235711013818085e-11,4.4779835013414854e-11,15.797016039406671,3.309848412818324,5.028572064888897,5.596486845763924,29.089950423094358,dgemm,dahu,7,351c4db7dc681beb08b460b1241a1200150aafd90e5628dfbb39e04de8706cfa,1,1606777752,exp_dgemm_uniform-product_8.csv,uniform product
1964861,0.004901710587499999,7.11809131189368e-11,-4.6323593581172023e-10,2.594024673290518e-09,2.5086506503651918e-09,470.19542739423736,-6.164654835373079,34.520781979610994,33.3846408848584,7.215206794041547e-05,4.1022878361631515e-13,2.2017020412524853e-11,-7.438954470752396e-12,6.240692386473254e-11,13.427635203485924,1.451856274205654,-0.4905428854373089,4.11526547503873,26.203269848868594,dgemm,dahu,8,351c4db7dc681beb08b460b1241a1200150aafd90e5628dfbb39e04de8706cfa,0,1606777752,exp_dgemm_uniform-product_8.csv,uniform product
1964861,0.0046780341875,6.727029926116001e-11,-4.558714623346881e-10,2.5591277225976174e-09,2.2441865887782065e-09,457.39022414475033,-6.244499001377861,35.05477273422044,30.740728627234272,6.713294037010936e-05,4.957640616360044e-13,3.3260787123912566e-11,2.5954716922907543e-11,4.821210331014925e-11,17.12619953223915,2.314782321918761,1.8063168402998626,3.355318201853984,27.745005553534103,dgemm,dahu,8,351c4db7dc681beb08b460b1241a1200150aafd90e5628dfbb39e04de8706cfa,1,1606777752,exp_dgemm_uniform-product_8.csv,uniform product
1964862,0.00046499328125,7.053697136120591e-11,1.3286080204312013e-10,2.3515858520727157e-09,3.4611494926351507e-09,574.9307290957714,3.4593303941143656,65.90841168824454,85.50390171904228,1.9585130458033993e-05,7.444329237075476e-13,3.2150066053455616e-11,3.1237834351835913e-11,5.501254088674674e-11,29.813009224173562,4.112998692601857,4.3017231221755825,6.677421771694785,25.161672447333103,dgemm,dahu,5,d537007fcc4f5f26f6234c1b88948a6f845082122a8309bc6561ebaafa408da1,0,1606779684,exp_dgemm_independent-sizes_5.csv,independent sizes
1964862,0.00044750890625,6.505649916378704e-11,1.3404184398868116e-10,2.2843389978564596e-09,3.269050786341191e-09,546.0449253038955,3.59397076072785,65.92946235651874,83.16224714092515,2.1366915667654003e-05,6.332954344318975e-13,2.548967938327414e-11,2.837600525797808e-11,5.7856221814691327e-11,23.62395264718907,3.0374353209187777,3.6398103557704924,6.541286002590146,27.167651920702244,dgemm,dahu,5,d537007fcc4f5f26f6234c1b88948a6f845082122a8309bc6561ebaafa408da1,1,1606779684,exp_dgemm_independent-sizes_5.csv,independent sizes
1964862,0.00044980359375000004,7.240798353190031e-11,1.756881292470454e-10,2.3524782980641045e-09,3.467855360856908e-09,615.335213869922,4.769404907584902,68.74359431402941,89.32091303235593,1.81185197932246e-05,5.190340007908539e-13,3.728342669661807e-11,3.114340813843964e-11,7.053311436717759e-11,18.27297445797772,4.193008276476591,3.7701694502194676,7.5261585184528395,24.561067592124754,dgemm,dahu,6,d537007fcc4f5f26f6234c1b88948a6f845082122a8309bc6561ebaafa408da1,0,1606779684,exp_dgemm_independent-sizes_5.csv,independent sizes
1964862,0.00044490984374999994,6.42758125289799e-11,9.755308292793359e-11,2.288842923663615e-09,3.206734558416249e-09,504.2162657824655,2.4445939622129735,61.739990699650505,76.2428550176119,1.7159822223665397e-05,8.639924028591768e-13,2.0587114961969042e-11,4.24100936077679e-11,4.05257530763139e-11,29.840993097353525,2.271408767962257,5.036790341549593,4.242299293536021,27.51348669045188,dgemm,dahu,6,d537007fcc4f5f26f6234c1b88948a6f845082122a8309bc6561ebaafa408da1,1,1606779684,exp_dgemm_independent-sizes_5.csv,independent sizes
1964862,0.0004598384687499999,6.837360753158329e-11,1.3281644154265092e-10,2.3183892787604004e-09,3.3491439842006744e-09,573.8569267693895,3.5609299748664567,66.90873009591253,85.19533490799085,1.4504913680207206e-05,6.26144556590631e-13,3.2953418111959344e-11,3.5411425770560086e-11,5.722021703522706e-11,24.133092459036597,4.05728294877083,4.693135296894308,6.684281484735795,25.937014034645262,dgemm,dahu,7,d537007fcc4f5f26f6234c1b88948a6f845082122a8309bc6561ebaafa408da1,0,1606779684,exp_dgemm_independent-sizes_5.csv,independent sizes
1964862,0.00043460603125,6.289162700587478e-11,1.592948783919305e-10,2.185920661119027e-09,3.3151834087837167e-09,634.419604667193,5.133127329994758,75.82273641989619,101.35803616399787,2.4101070028822617e-05,4.038681674847601e-13,1.1492685486858381e-11,4.45086486783261e-11,3.549188956919497e-11,22.557963266480176,2.05058720308748,8.548422214510465,6.008364135253398,28.014702650915137,dgemm,dahu,7,d537007fcc4f5f26f6234c1b88948a6f845082122a8309bc6561ebaafa408da1,1,1606779684,exp_dgemm_independent-sizes_5.csv,independent sizes
1964862,0.00045552040624999995,7.080369461469631e-11,1.20952459025188e-10,2.406259675850511e-09,3.3283841337127282e-09,512.713363698895,2.7978851227461736,59.915957536426646,73.04979851316698,1.7430252797199858e-05,8.763308868445174e-13,3.849770763310505e-11,4.3818894548641027e-11,8.84819855199266e-11,30.3116529113259,4.253758501323804,5.211757637534268,9.276053017251009,25.115758758869593,dgemm,dahu,8,d537007fcc4f5f26f6234c1b88948a6f845082122a8309bc6561ebaafa408da1,0,1606779684,exp_dgemm_independent-sizes_5.csv,independent sizes
1964862,0.000449707875,6.595868364617634e-11,1.3373264200488644e-10,2.3419101263399195e-09,3.2927942623981427e-09,514.2565751238127,3.330747861116441,62.785505025276514,77.81070173175515,2.2792152120768203e-05,7.73471060252888e-13,2.0230622283483344e-11,3.0601750158680867e-11,3.585465855665782e-11,25.991687667567735,2.171681401072823,3.53604651843587,3.6517653535922294,26.794077765517894,dgemm,dahu,8,d537007fcc4f5f26f6234c1b88948a6f845082122a8309bc6561ebaafa408da1,1,1606779684,exp_dgemm_independent-sizes_5.csv,independent sizes
1964863,0.04182033912990196,7.116439862074061e-11,-2.0678480828340996e-09,8.503292455699723e-10,8.234147414454396e-10,172.71260505689258,-8.967044657154766,3.6873793493863736,3.57066692625755,0.0003669283287439441,3.4861983898772254e-13,2.5854371836467656e-12,-2.077888575169613e-11,6.097190156080594e-11,13.578307310831134,0.17992726484371946,-1.4460564361998496,4.243192427782134,25.90507672820376,dgemm,dahu,5,b3bb5b1025201570ab0fd4aeca9486fe420cbf646389a11d64d990ce195876a2,0,1606781552,exp_dgemm_uniform-product_6.csv,uniform product
